Date,Time,Count,Avg Speed [km/h],PH,PH Bool
28/10/2023,11:00 - 12:00,160,62,#N/A,
28/10/2023,12:00 - 13:00,157,62,#N/A,
28/10/2023,13:00 - 14:00,166,63,#N/A,
28/10/2023,14:00 - 15:00,166,59,#N/A,
28/10/2023,15:00 - 16:00,161,61,#N/A,
28/10/2023,16:00 - 17:00,133,61,#N/A,
28/10/2023,17:00 - 18:00,99,58,#N/A,
28/10/2023,18:00 - 19:00,115,59,#N/A,
28/10/2023,19:00 - 20:00,129,61,#N/A,
28/10/2023,20:00 - 21:00,119,64,#N/A,
28/10/2023,21:00 - 22:00,100,61,#N/A,
28/10/2023,22:00 - 23:00,74,57,#N/A,
28/10/2023,23:00 - 24:00,86,63,#N/A,
29/10/2023,00:00 - 01:00,64,61,#N/A,
29/10/2023,01:00 - 02:00,32,60,#N/A,
29/10/2023,02:00 - 03:00,40,64,#N/A,
29/10/2023,02:00 - 03:00,24,66,#N/A,
29/10/2023,03:00 - 04:00,36,61,#N/A,
29/10/2023,04:00 - 05:00,60,63,#N/A,
29/10/2023,05:00 - 06:00,89,55,#N/A,
29/10/2023,06:00 - 07:00,112,65,#N/A,
29/10/2023,07:00 - 08:00,171,62,#N/A,
29/10/2023,08:00 - 09:00,154,63,#N/A,
29/10/2023,09:00 - 10:00,143,61,#N/A,
29/10/2023,10:00 - 11:00,137,62,#N/A,
29/10/2023,11:00 - 12:00,146,59,#N/A,
29/10/2023,12:00 - 13:00,148,57,#N/A,
29/10/2023,13:00 - 14:00,108,59,#N/A,
29/10/2023,14:00 - 15:00,89,57,#N/A,
29/10/2023,15:00 - 16:00,83,57,#N/A,
29/10/2023,17:00 - 18:00,207.6,,#N/A,
29/10/2023,18:00 - 19:00,207.6,,#N/A,
29/10/2023,19:00 - 20:00,207.6,,#N/A,
29/10/2023,20:00 - 21:00,207.6,,#N/A,
29/10/2023,21:00 - 22:00,207.6,,#N/A,
29/10/2023,22:00 - 23:00,207.6,,#N/A,
29/10/2023,23:00 - 24:00,207.6,,#N/A,
30/10/2023,00:00 - 01:00,207.6,,#N/A,
30/10/2023,01:00 - 02:00,207.6,,#N/A,
30/10/2023,02:00 - 03:00,207.6,,#N/A,
30/10/2023,03:00 - 04:00,207.6,,#N/A,
30/10/2023,04:00 - 05:00,207.6,,#N/A,
30/10/2023,05:00 - 06:00,207.6,,#N/A,
30/10/2023,06:00 - 07:00,207.6,,#N/A,
30/10/2023,07:00 - 08:00,207.6,,#N/A,
30/10/2023,08:00 - 09:00,207.6,,#N/A,
30/10/2023,09:00 - 10:00,207.6,,#N/A,
30/10/2023,10:00 - 11:00,207.6,,#N/A,
30/10/2023,11:00 - 12:00,207.6,,#N/A,
30/10/2023,12:00 - 13:00,207.6,,#N/A,
30/10/2023,13:00 - 14:00,207.6,,#N/A,
30/10/2023,14:00 - 15:00,207.6,,#N/A,
30/10/2023,15:00 - 16:00,207.6,,#N/A,
30/10/2023,15:00 - 16:00,71,63,#N/A,
30/10/2023,16:00 - 17:00,393,65,#N/A,
30/10/2023,17:00 - 18:00,326,62,#N/A,
30/10/2023,18:00 - 19:00,263,61,#N/A,
30/10/2023,19:00 - 20:00,188,63,#N/A,
30/10/2023,20:00 - 21:00,121,61,#N/A,
30/10/2023,21:00 - 22:00,77,61,#N/A,
30/10/2023,22:00 - 23:00,62,63,#N/A,
30/10/2023,23:00 - 24:00,38,66,#N/A,
31/10/2023,00:00 - 01:00,18,68,#N/A,
31/10/2023,01:00 - 02:00,14,65,#N/A,
31/10/2023,02:00 - 03:00,9,71,#N/A,
31/10/2023,03:00 - 04:00,25,67,#N/A,
31/10/2023,04:00 - 05:00,60,60,#N/A,
31/10/2023,05:00 - 06:00,153,63,#N/A,
31/10/2023,06:00 - 07:00,287,68,#N/A,
31/10/2023,07:00 - 08:00,330,64,#N/A,
31/10/2023,08:00 - 09:00,367,61,#N/A,
31/10/2023,09:00 - 10:00,503,57,#N/A,
31/10/2023,10:00 - 11:00,509,57,#N/A,
31/10/2023,11:00 - 12:00,435,59,#N/A,
31/10/2023,12:00 - 13:00,381,60,#N/A,
31/10/2023,13:00 - 14:00,385,60,#N/A,
31/10/2023,14:00 - 15:00,369,63,#N/A,
31/10/2023,15:00 - 16:00,406,63,#N/A,
31/10/2023,16:00 - 17:00,494,65,#N/A,
31/10/2023,17:00 - 18:00,347,63,#N/A,
31/10/2023,18:00 - 19:00,288,62,#N/A,
31/10/2023,19:00 - 20:00,269,61,#N/A,
31/10/2023,20:00 - 21:00,161,62,#N/A,
31/10/2023,21:00 - 22:00,120,62,#N/A,
31/10/2023,22:00 - 23:00,87,58,#N/A,
31/10/2023,23:00 - 24:00,44,62,#N/A,
01/11/2023,00:00 - 01:00,24,64,#N/A,
01/11/2023,01:00 - 02:00,11,58,#N/A,
01/11/2023,02:00 - 03:00,3,64,#N/A,
01/11/2023,03:00 - 04:00,31,61,#N/A,
01/11/2023,04:00 - 05:00,63,61,#N/A,
01/11/2023,05:00 - 06:00,150,63,#N/A,
01/11/2023,06:00 - 07:00,322,67,#N/A,
01/11/2023,07:00 - 08:00,392,63,#N/A,
01/11/2023,08:00 - 09:00,566,62,#N/A,
01/11/2023,09:00 - 10:00,623,61,#N/A,
01/11/2023,10:00 - 11:00,650,59,#N/A,
01/11/2023,11:00 - 12:00,580,57,#N/A,
01/11/2023,12:00 - 13:00,436,59,#N/A,
01/11/2023,13:00 - 14:00,377,61,#N/A,
01/11/2023,14:00 - 15:00,374,62,#N/A,
01/11/2023,15:00 - 16:00,367,63,#N/A,
01/11/2023,16:00 - 17:00,375,65,#N/A,
01/11/2023,17:00 - 18:00,288,62,#N/A,
01/11/2023,18:00 - 19:00,241,61,#N/A,
01/11/2023,19:00 - 20:00,231,61,#N/A,
01/11/2023,20:00 - 21:00,153,68,#N/A,
01/11/2023,21:00 - 22:00,106,62,#N/A,
01/11/2023,22:00 - 23:00,77,62,#N/A,
01/11/2023,23:00 - 24:00,58,76,#N/A,
02/11/2023,00:00 - 01:00,22,65,#N/A,
02/11/2023,01:00 - 02:00,8,73,#N/A,
02/11/2023,02:00 - 03:00,15,67,#N/A,
02/11/2023,03:00 - 04:00,24,64,#N/A,
02/11/2023,04:00 - 05:00,70,63,#N/A,
02/11/2023,05:00 - 06:00,138,61,#N/A,
02/11/2023,06:00 - 07:00,234,64,#N/A,
02/11/2023,07:00 - 08:00,288,65,#N/A,
02/11/2023,08:00 - 09:00,312,62,#N/A,
02/11/2023,09:00 - 10:00,356,61,#N/A,
02/11/2023,10:00 - 11:00,224,58,#N/A,
02/11/2023,11:00 - 12:00,246,57,#N/A,
02/11/2023,12:00 - 13:00,346,59,#N/A,
02/11/2023,13:00 - 14:00,189,63,#N/A,
02/11/2023,14:00 - 15:00,176,62,#N/A,
02/11/2023,15:00 - 16:00,187,62,#N/A,
02/11/2023,16:00 - 17:00,185,64,#N/A,
02/11/2023,17:00 - 18:00,202,66,#N/A,
02/11/2023,18:00 - 19:00,184,60,#N/A,
02/11/2023,19:00 - 20:00,160,66,#N/A,
02/11/2023,20:00 - 21:00,162,60,#N/A,
02/11/2023,21:00 - 22:00,117,64,#N/A,
02/11/2023,22:00 - 23:00,81,63,#N/A,
02/11/2023,23:00 - 24:00,63,64,#N/A,
03/11/2023,00:00 - 01:00,26,60,#N/A,
03/11/2023,01:00 - 02:00,13,75,#N/A,
03/11/2023,02:00 - 03:00,8,77,#N/A,
03/11/2023,03:00 - 04:00,21,55,#N/A,
03/11/2023,04:00 - 05:00,44,53,#N/A,
03/11/2023,05:00 - 06:00,113,67,#N/A,
03/11/2023,06:00 - 07:00,250,65,#N/A,
03/11/2023,07:00 - 08:00,343,64,#N/A,
03/11/2023,08:00 - 09:00,377,61,#N/A,
03/11/2023,09:00 - 10:00,479,60,#N/A,
03/11/2023,10:00 - 11:00,428,60,#N/A,
03/11/2023,11:00 - 12:00,415,60,#N/A,
03/11/2023,12:00 - 13:00,373,62,#N/A,
03/11/2023,13:00 - 14:00,320,61,#N/A,
03/11/2023,14:00 - 15:00,377,63,#N/A,
03/11/2023,15:00 - 16:00,362,64,#N/A,
03/11/2023,16:00 - 17:00,363,64,#N/A,
03/11/2023,17:00 - 18:00,329,62,#N/A,
03/11/2023,18:00 - 19:00,298,62,#N/A,
03/11/2023,19:00 - 20:00,265,60,#N/A,
03/11/2023,20:00 - 21:00,200,61,#N/A,
03/11/2023,21:00 - 22:00,149,64,#N/A,
03/11/2023,22:00 - 23:00,100,63,#N/A,
03/11/2023,23:00 - 24:00,93,65,#N/A,
04/11/2023,00:00 - 01:00,49,70,#N/A,
04/11/2023,01:00 - 02:00,19,56,#N/A,
04/11/2023,02:00 - 03:00,14,59,#N/A,
04/11/2023,03:00 - 04:00,14,54,#N/A,
04/11/2023,04:00 - 05:00,27,52,#N/A,
04/11/2023,05:00 - 06:00,70,57,#N/A,
04/11/2023,06:00 - 07:00,127,67,#N/A,
04/11/2023,07:00 - 08:00,110,63,#N/A,
04/11/2023,08:00 - 09:00,141,62,#N/A,
04/11/2023,09:00 - 10:00,185,58,#N/A,
04/11/2023,10:00 - 11:00,146,62,#N/A,
04/11/2023,11:00 - 12:00,130,61,#N/A,
04/11/2023,12:00 - 13:00,157,62,#N/A,
04/11/2023,13:00 - 14:00,113,60,#N/A,
04/11/2023,14:00 - 15:00,138,64,#N/A,
04/11/2023,15:00 - 16:00,118,63,#N/A,
04/11/2023,16:00 - 17:00,108,63,#N/A,
04/11/2023,17:00 - 18:00,132,65,#N/A,
04/11/2023,18:00 - 19:00,118,63,#N/A,
04/11/2023,19:00 - 20:00,123,65,#N/A,
04/11/2023,20:00 - 21:00,108,63,#N/A,
04/11/2023,21:00 - 22:00,69,61,#N/A,
04/11/2023,22:00 - 23:00,72,64,#N/A,
04/11/2023,23:00 - 24:00,56,65,#N/A,
05/11/2023,00:00 - 01:00,43,65,#N/A,
05/11/2023,01:00 - 02:00,35,73,#N/A,
05/11/2023,02:00 - 03:00,28,69,#N/A,
05/11/2023,03:00 - 04:00,9,76,#N/A,
05/11/2023,05:00 - 06:00,207.6,,#N/A,
05/11/2023,06:00 - 07:00,207.6,,#N/A,
05/11/2023,07:00 - 08:00,207.6,,#N/A,
05/11/2023,08:00 - 09:00,207.6,,#N/A,
05/11/2023,09:00 - 10:00,207.6,,#N/A,
05/11/2023,10:00 - 11:00,207.6,,#N/A,
05/11/2023,11:00 - 12:00,207.6,,#N/A,
05/11/2023,12:00 - 13:00,207.6,,#N/A,
05/11/2023,13:00 - 14:00,207.6,,#N/A,
05/11/2023,14:00 - 15:00,207.6,,#N/A,
05/11/2023,15:00 - 16:00,207.6,,#N/A,
05/11/2023,16:00 - 17:00,207.6,,#N/A,
05/11/2023,17:00 - 18:00,207.6,,#N/A,
05/11/2023,18:00 - 19:00,207.6,,#N/A,
05/11/2023,19:00 - 20:00,207.6,,#N/A,
05/11/2023,20:00 - 21:00,207.6,,#N/A,
05/11/2023,21:00 - 22:00,207.6,,#N/A,
05/11/2023,22:00 - 23:00,207.6,,#N/A,
05/11/2023,23:00 - 24:00,207.6,,#N/A,
06/11/2023,00:00 - 01:00,207.6,,#N/A,
06/11/2023,01:00 - 02:00,207.6,,#N/A,
06/11/2023,02:00 - 03:00,207.6,,#N/A,
06/11/2023,03:00 - 04:00,207.6,,#N/A,
06/11/2023,04:00 - 05:00,207.6,,#N/A,
06/11/2023,05:00 - 06:00,207.6,,#N/A,
06/11/2023,06:00 - 07:00,207.6,,#N/A,
06/11/2023,07:00 - 08:00,207.6,,#N/A,
06/11/2023,08:00 - 09:00,207.6,,#N/A,
06/11/2023,09:00 - 10:00,207.6,,#N/A,
06/11/2023,10:00 - 11:00,207.6,,#N/A,
06/11/2023,11:00 - 12:00,207.6,,#N/A,
06/11/2023,12:00 - 13:00,207.6,,#N/A,
06/11/2023,13:00 - 14:00,207.6,,#N/A,
06/11/2023,14:00 - 15:00,207.6,,#N/A,
06/11/2023,15:00 - 16:00,207.6,,#N/A,
06/11/2023,16:00 - 17:00,207.6,,#N/A,
06/11/2023,17:00 - 18:00,207.6,,#N/A,
06/11/2023,18:00 - 19:00,207.6,,#N/A,
06/11/2023,19:00 - 20:00,207.6,,#N/A,
06/11/2023,20:00 - 21:00,207.6,,#N/A,
06/11/2023,21:00 - 22:00,207.6,,#N/A,
06/11/2023,22:00 - 23:00,207.6,,#N/A,
06/11/2023,23:00 - 24:00,207.6,,#N/A,
07/11/2023,00:00 - 01:00,207.6,,#N/A,
07/11/2023,00:00 - 01:00,13,65,#N/A,
07/11/2023,01:00 - 02:00,8,60,#N/A,
07/11/2023,02:00 - 03:00,5,78,#N/A,
07/11/2023,03:00 - 04:00,26,67,#N/A,
07/11/2023,04:00 - 05:00,51,56,#N/A,
07/11/2023,05:00 - 06:00,138,62,#N/A,
07/11/2023,06:00 - 07:00,288,66,#N/A,
07/11/2023,07:00 - 08:00,364,65,#N/A,
07/11/2023,08:00 - 09:00,425,62,#N/A,
07/11/2023,09:00 - 10:00,474,60,#N/A,
07/11/2023,10:00 - 11:00,377,58,#N/A,
07/11/2023,11:00 - 12:00,389,60,#N/A,
07/11/2023,12:00 - 13:00,290,61,#N/A,
07/11/2023,13:00 - 14:00,306,61,#N/A,
07/11/2023,14:00 - 15:00,330,63,#N/A,
07/11/2023,15:00 - 16:00,375,63,#N/A,
07/11/2023,16:00 - 17:00,402,64,#N/A,
07/11/2023,17:00 - 18:00,291,65,#N/A,
07/11/2023,18:00 - 19:00,220,63,#N/A,
07/11/2023,19:00 - 20:00,173,64,#N/A,
07/11/2023,20:00 - 21:00,123,62,#N/A,
07/11/2023,21:00 - 22:00,88,67,#N/A,
07/11/2023,22:00 - 23:00,59,62,#N/A,
07/11/2023,23:00 - 24:00,42,63,#N/A,
08/11/2023,00:00 - 01:00,21,62,#N/A,
08/11/2023,01:00 - 02:00,6,62,#N/A,
08/11/2023,02:00 - 03:00,3,103,#N/A,
08/11/2023,03:00 - 04:00,20,62,#N/A,
08/11/2023,04:00 - 05:00,73,64,#N/A,
08/11/2023,05:00 - 06:00,137,65,#N/A,
08/11/2023,06:00 - 07:00,279,65,#N/A,
08/11/2023,07:00 - 08:00,351,64,#N/A,
08/11/2023,08:00 - 09:00,387,62,#N/A,
08/11/2023,09:00 - 10:00,452,59,#N/A,
08/11/2023,10:00 - 11:00,426,57,#N/A,
08/11/2023,11:00 - 12:00,374,58,#N/A,
08/11/2023,12:00 - 13:00,314,60,#N/A,
08/11/2023,13:00 - 14:00,304,64,#N/A,
08/11/2023,14:00 - 15:00,335,62,#N/A,
08/11/2023,15:00 - 16:00,370,65,#N/A,
08/11/2023,16:00 - 17:00,381,65,#N/A,
08/11/2023,17:00 - 18:00,319,63,#N/A,
08/11/2023,18:00 - 19:00,252,62,#N/A,
08/11/2023,19:00 - 20:00,204,62,#N/A,
08/11/2023,20:00 - 21:00,130,62,#N/A,
08/11/2023,21:00 - 22:00,86,60,#N/A,
08/11/2023,22:00 - 23:00,62,63,#N/A,
08/11/2023,23:00 - 24:00,47,67,#N/A,
09/11/2023,00:00 - 01:00,20,63,#N/A,
09/11/2023,01:00 - 02:00,17,70,#N/A,
09/11/2023,02:00 - 03:00,10,81,#N/A,
09/11/2023,03:00 - 04:00,24,63,#N/A,
09/11/2023,04:00 - 05:00,68,65,#N/A,
09/11/2023,05:00 - 06:00,136,60,#N/A,
09/11/2023,06:00 - 07:00,310,64,#N/A,
09/11/2023,07:00 - 08:00,361,65,#N/A,
09/11/2023,08:00 - 09:00,425,62,#N/A,
09/11/2023,09:00 - 10:00,414,61,#N/A,
09/11/2023,10:00 - 11:00,400,60,#N/A,
09/11/2023,11:00 - 12:00,372,59,#N/A,
09/11/2023,12:00 - 13:00,284,59,#N/A,
09/11/2023,13:00 - 14:00,328,60,#N/A,
09/11/2023,14:00 - 15:00,334,62,#N/A,
09/11/2023,15:00 - 16:00,371,65,#N/A,
09/11/2023,16:00 - 17:00,361,66,#N/A,
09/11/2023,17:00 - 18:00,324,63,#N/A,
09/11/2023,18:00 - 19:00,274,63,#N/A,
09/11/2023,19:00 - 20:00,224,63,#N/A,
09/11/2023,20:00 - 21:00,152,65,#N/A,
09/11/2023,21:00 - 22:00,92,64,#N/A,
09/11/2023,22:00 - 23:00,66,64,#N/A,
09/11/2023,23:00 - 24:00,46,63,#N/A,
10/11/2023,00:00 - 01:00,24,61,#N/A,
10/11/2023,01:00 - 02:00,7,72,#N/A,
10/11/2023,02:00 - 03:00,9,59,#N/A,
10/11/2023,03:00 - 04:00,22,70,#N/A,
10/11/2023,04:00 - 05:00,49,62,#N/A,
10/11/2023,05:00 - 06:00,138,59,#N/A,
10/11/2023,06:00 - 07:00,312,66,#N/A,
10/11/2023,07:00 - 08:00,394,63,#N/A,
10/11/2023,08:00 - 09:00,448,62,#N/A,
10/11/2023,09:00 - 10:00,470,61,#N/A,
10/11/2023,10:00 - 11:00,444,59,#N/A,
10/11/2023,11:00 - 12:00,425,58,#N/A,
10/11/2023,12:00 - 13:00,409,60,#N/A,
10/11/2023,13:00 - 14:00,393,60,#N/A,
10/11/2023,14:00 - 15:00,464,63,#N/A,
10/11/2023,15:00 - 16:00,466,64,#N/A,
10/11/2023,16:00 - 17:00,477,62,#N/A,
10/11/2023,17:00 - 18:00,411,61,#N/A,
10/11/2023,18:00 - 19:00,374,61,#N/A,
10/11/2023,19:00 - 20:00,339,61,#N/A,
10/11/2023,20:00 - 21:00,227,58,#N/A,
10/11/2023,21:00 - 22:00,169,60,#N/A,
10/11/2023,22:00 - 23:00,127,63,#N/A,
10/11/2023,23:00 - 24:00,107,65,#N/A,
11/11/2023,00:00 - 01:00,54,65,#N/A,
11/11/2023,01:00 - 02:00,43,66,#N/A,
11/11/2023,02:00 - 03:00,20,71,#N/A,
11/11/2023,03:00 - 04:00,26,70,#N/A,
11/11/2023,04:00 - 05:00,55,65,#N/A,
11/11/2023,05:00 - 06:00,135,62,#N/A,
11/11/2023,06:00 - 07:00,298,65,#N/A,
11/11/2023,07:00 - 08:00,364,61,#N/A,
11/11/2023,08:00 - 09:00,421,61,#N/A,
11/11/2023,09:00 - 10:00,525,62,#N/A,
11/11/2023,10:00 - 11:00,531,61,#N/A,
11/11/2023,11:00 - 12:00,488,59,#N/A,
11/11/2023,12:00 - 13:00,455,60,#N/A,
11/11/2023,13:00 - 14:00,459,61,#N/A,
11/11/2023,14:00 - 15:00,455,61,#N/A,
11/11/2023,15:00 - 16:00,436,60,#N/A,
11/11/2023,16:00 - 17:00,421,63,#N/A,
11/11/2023,17:00 - 18:00,321,62,#N/A,
11/11/2023,18:00 - 19:00,285,63,#N/A,
11/11/2023,19:00 - 20:00,274,59,#N/A,
11/11/2023,20:00 - 21:00,184,61,#N/A,
11/11/2023,21:00 - 22:00,113,59,#N/A,
11/11/2023,22:00 - 23:00,94,60,#N/A,
11/11/2023,23:00 - 24:00,101,60,#N/A,
12/11/2023,00:00 - 01:00,54,65,#N/A,
12/11/2023,01:00 - 02:00,44,68,#N/A,
12/11/2023,02:00 - 03:00,34,64,#N/A,
12/11/2023,03:00 - 04:00,30,70,#N/A,
12/11/2023,04:00 - 05:00,41,61,#N/A,
12/11/2023,05:00 - 06:00,115,61,#N/A,
12/11/2023,06:00 - 07:00,170,69,#N/A,
12/11/2023,07:00 - 08:00,295,67,#N/A,
12/11/2023,08:00 - 09:00,422,63,#N/A,
12/11/2023,09:00 - 10:00,447,61,#N/A,
12/11/2023,10:00 - 11:00,489,59,#N/A,
12/11/2023,11:00 - 12:00,424,59,#N/A,
12/11/2023,12:00 - 13:00,485,60,#N/A,
12/11/2023,13:00 - 14:00,399,58,#N/A,
12/11/2023,14:00 - 15:00,383,57,#N/A,
12/11/2023,15:00 - 16:00,332,62,#N/A,
12/11/2023,16:00 - 17:00,285,61,#N/A,
12/11/2023,17:00 - 18:00,200,58,#N/A,
12/11/2023,18:00 - 19:00,194,59,#N/A,
12/11/2023,19:00 - 20:00,120,63,#N/A,
12/11/2023,20:00 - 21:00,106,64,#N/A,
12/11/2023,21:00 - 22:00,74,62,#N/A,
12/11/2023,22:00 - 23:00,57,63,#N/A,
12/11/2023,23:00 - 24:00,18,65,#N/A,
13/11/2023,00:00 - 01:00,11,59,#N/A,
13/11/2023,01:00 - 02:00,12,60,#N/A,
13/11/2023,02:00 - 03:00,19,63,#N/A,
13/11/2023,03:00 - 04:00,16,61,#N/A,
13/11/2023,04:00 - 05:00,40,55,#N/A,
13/11/2023,05:00 - 06:00,117,61,#N/A,
13/11/2023,06:00 - 07:00,240,64,#N/A,
13/11/2023,07:00 - 08:00,253,69,#N/A,
13/11/2023,08:00 - 09:00,281,64,#N/A,
13/11/2023,09:00 - 10:00,288,63,#N/A,
13/11/2023,10:00 - 11:00,262,60,#N/A,
13/11/2023,11:00 - 12:00,284,59,#N/A,
13/11/2023,12:00 - 13:00,269,60,#N/A,
13/11/2023,13:00 - 14:00,252,62,#N/A,
13/11/2023,14:00 - 15:00,288,65,#N/A,
13/11/2023,15:00 - 16:00,278,65,#N/A,
13/11/2023,16:00 - 17:00,266,63,#N/A,
13/11/2023,17:00 - 18:00,212,62,#N/A,
13/11/2023,18:00 - 19:00,187,65,#N/A,
13/11/2023,19:00 - 20:00,181,65,#N/A,
13/11/2023,20:00 - 21:00,115,63,#N/A,
13/11/2023,21:00 - 22:00,67,66,#N/A,
13/11/2023,22:00 - 23:00,54,65,#N/A,
13/11/2023,23:00 - 24:00,30,67,#N/A,
14/11/2023,00:00 - 01:00,24,62,#N/A,
14/11/2023,01:00 - 02:00,11,73,#N/A,
14/11/2023,02:00 - 03:00,6,77,#N/A,
14/11/2023,03:00 - 04:00,13,59,#N/A,
14/11/2023,04:00 - 05:00,38,61,#N/A,
14/11/2023,05:00 - 06:00,115,60,#N/A,
14/11/2023,06:00 - 07:00,196,65,#N/A,
14/11/2023,07:00 - 08:00,283,63,#N/A,
14/11/2023,08:00 - 09:00,262,62,#N/A,
14/11/2023,09:00 - 10:00,365,60,#N/A,
14/11/2023,10:00 - 11:00,402,60,#N/A,
14/11/2023,11:00 - 12:00,361,58,#N/A,
14/11/2023,12:00 - 13:00,286,60,#N/A,
14/11/2023,13:00 - 14:00,290,61,#N/A,
14/11/2023,14:00 - 15:00,333,64,#N/A,
14/11/2023,15:00 - 16:00,362,63,#N/A,
14/11/2023,16:00 - 17:00,371,64,#N/A,
14/11/2023,17:00 - 18:00,282,64,#N/A,
14/11/2023,18:00 - 19:00,209,64,#N/A,
14/11/2023,19:00 - 20:00,169,64,#N/A,
14/11/2023,20:00 - 21:00,149,64,#N/A,
14/11/2023,21:00 - 22:00,89,60,#N/A,
14/11/2023,22:00 - 23:00,67,63,#N/A,
14/11/2023,23:00 - 24:00,48,65,#N/A,
15/11/2023,00:00 - 01:00,16,59,#N/A,
15/11/2023,01:00 - 02:00,11,75,#N/A,
15/11/2023,02:00 - 03:00,7,75,#N/A,
15/11/2023,03:00 - 04:00,23,58,#N/A,
15/11/2023,04:00 - 05:00,65,58,#N/A,
15/11/2023,05:00 - 06:00,98,61,#N/A,
15/11/2023,06:00 - 07:00,276,65,#N/A,
15/11/2023,07:00 - 08:00,358,66,#N/A,
15/11/2023,08:00 - 09:00,418,62,#N/A,
15/11/2023,09:00 - 10:00,414,59,#N/A,
15/11/2023,10:00 - 11:00,396,58,#N/A,
15/11/2023,11:00 - 12:00,378,59,#N/A,
15/11/2023,12:00 - 13:00,330,60,#N/A,
15/11/2023,13:00 - 14:00,296,61,#N/A,
15/11/2023,14:00 - 15:00,381,63,#N/A,
15/11/2023,15:00 - 16:00,335,61,#N/A,
15/11/2023,16:00 - 17:00,362,62,#N/A,
15/11/2023,17:00 - 18:00,272,65,#N/A,
15/11/2023,18:00 - 19:00,207,63,#N/A,
15/11/2023,19:00 - 20:00,213,60,#N/A,
15/11/2023,20:00 - 21:00,143,63,#N/A,
15/11/2023,21:00 - 22:00,88,62,#N/A,
15/11/2023,22:00 - 23:00,82,64,#N/A,
15/11/2023,23:00 - 24:00,46,63,#N/A,
16/11/2023,00:00 - 01:00,23,66,#N/A,
16/11/2023,01:00 - 02:00,10,69,#N/A,
16/11/2023,02:00 - 03:00,13,64,#N/A,
16/11/2023,03:00 - 04:00,19,64,#N/A,
16/11/2023,04:00 - 05:00,49,66,#N/A,
16/11/2023,05:00 - 06:00,131,62,#N/A,
16/11/2023,06:00 - 07:00,272,67,#N/A,
16/11/2023,07:00 - 08:00,341,64,#N/A,
16/11/2023,08:00 - 09:00,362,63,#N/A,
16/11/2023,09:00 - 10:00,452,60,#N/A,
16/11/2023,10:00 - 11:00,424,58,#N/A,
16/11/2023,11:00 - 12:00,381,56,#N/A,
16/11/2023,12:00 - 13:00,317,60,#N/A,
16/11/2023,13:00 - 14:00,321,62,#N/A,
16/11/2023,14:00 - 15:00,336,60,#N/A,
16/11/2023,15:00 - 16:00,333,64,#N/A,
16/11/2023,16:00 - 17:00,308,65,#N/A,
16/11/2023,17:00 - 18:00,249,61,#N/A,
16/11/2023,18:00 - 19:00,230,64,#N/A,
16/11/2023,19:00 - 20:00,206,68,#N/A,
16/11/2023,20:00 - 21:00,155,63,#N/A,
16/11/2023,21:00 - 22:00,111,64,#N/A,
16/11/2023,22:00 - 23:00,84,60,#N/A,
16/11/2023,23:00 - 24:00,45,67,#N/A,
17/11/2023,00:00 - 01:00,28,66,#N/A,
17/11/2023,01:00 - 02:00,9,62,#N/A,
17/11/2023,02:00 - 03:00,7,55,#N/A,
17/11/2023,03:00 - 04:00,19,62,#N/A,
17/11/2023,04:00 - 05:00,43,62,#N/A,
17/11/2023,05:00 - 06:00,127,57,#N/A,
17/11/2023,06:00 - 07:00,252,65,#N/A,
17/11/2023,07:00 - 08:00,364,64,#N/A,
17/11/2023,08:00 - 09:00,366,63,#N/A,
17/11/2023,09:00 - 10:00,434,61,#N/A,
17/11/2023,10:00 - 11:00,441,58,#N/A,
17/11/2023,11:00 - 12:00,457,58,#N/A,
17/11/2023,12:00 - 13:00,384,62,#N/A,
17/11/2023,13:00 - 14:00,431,61,#N/A,
17/11/2023,14:00 - 15:00,473,60,#N/A,
17/11/2023,15:00 - 16:00,484,63,#N/A,
17/11/2023,16:00 - 17:00,467,65,#N/A,
17/11/2023,17:00 - 18:00,451,59,#N/A,
17/11/2023,18:00 - 19:00,398,62,#N/A,
17/11/2023,19:00 - 20:00,335,61,#N/A,
17/11/2023,20:00 - 21:00,228,59,#N/A,
17/11/2023,21:00 - 22:00,160,59,#N/A,
17/11/2023,22:00 - 23:00,122,63,#N/A,
17/11/2023,23:00 - 24:00,95,64,#N/A,
18/11/2023,00:00 - 01:00,44,74,#N/A,
18/11/2023,01:00 - 02:00,26,61,#N/A,
18/11/2023,02:00 - 03:00,21,65,#N/A,
18/11/2023,03:00 - 04:00,19,67,#N/A,
18/11/2023,04:00 - 05:00,41,66,#N/A,
18/11/2023,05:00 - 06:00,96,59,#N/A,
18/11/2023,06:00 - 07:00,252,64,#N/A,
18/11/2023,07:00 - 08:00,366,65,#N/A,
18/11/2023,08:00 - 09:00,397,61,#N/A,
18/11/2023,09:00 - 10:00,488,59,#N/A,
18/11/2023,10:00 - 11:00,504,60,#N/A,
18/11/2023,11:00 - 12:00,511,59,#N/A,
18/11/2023,12:00 - 13:00,440,59,#N/A,
18/11/2023,13:00 - 14:00,480,60,#N/A,
18/11/2023,14:00 - 15:00,473,61,#N/A,
18/11/2023,15:00 - 16:00,402,62,#N/A,
18/11/2023,16:00 - 17:00,441,63,#N/A,
18/11/2023,17:00 - 18:00,372,59,#N/A,
18/11/2023,18:00 - 19:00,307,60,#N/A,
18/11/2023,19:00 - 20:00,263,59,#N/A,
