DateTime,vehicle_count_per_hour,average_speed_per_hour,PH Bool,Day,Time
10/12/2023 19:00,157,53,0,10/12/2023,19:00:00
10/12/2023 20:00,96,54,0,10/12/2023,20:00:00
10/12/2023 21:00,88,59,0,10/12/2023,21:00:00
10/12/2023 22:00,73,56,0,10/12/2023,22:00:00
10/12/2023 23:00,51,58,0,10/12/2023,23:00:00
11/12/2023 00:00,32,57,0,11/12/2023,00:00:00
11/12/2023 01:00,21,66,0,11/12/2023,01:00:00
11/12/2023 02:00,15,62,0,11/12/2023,02:00:00
11/12/2023 03:00,35,58,0,11/12/2023,03:00:00
11/12/2023 04:00,54,54,0,11/12/2023,04:00:00
11/12/2023 05:00,141,58,0,11/12/2023,05:00:00
11/12/2023 06:00,279,59,0,11/12/2023,06:00:00
11/12/2023 07:00,305,58,0,11/12/2023,07:00:00
11/12/2023 08:00,310,54,0,11/12/2023,08:00:00
11/12/2023 09:00,323,52,0,11/12/2023,09:00:00
11/12/2023 10:00,326,54,0,11/12/2023,10:00:00
11/12/2023 11:00,273,57,0,11/12/2023,11:00:00
11/12/2023 12:00,273,59,0,11/12/2023,12:00:00
11/12/2023 13:00,282,54,0,11/12/2023,13:00:00
11/12/2023 14:00,273,55,0,11/12/2023,14:00:00
11/12/2023 15:00,291,59,0,11/12/2023,15:00:00
11/12/2023 16:00,306,57,0,11/12/2023,16:00:00
11/12/2023 17:00,267,57,0,11/12/2023,17:00:00
11/12/2023 18:00,276,60,0,11/12/2023,18:00:00
11/12/2023 19:00,188,57,0,11/12/2023,19:00:00
11/12/2023 20:00,145,58,0,11/12/2023,20:00:00
11/12/2023 21:00,119,54,0,11/12/2023,21:00:00
11/12/2023 22:00,79,56,0,11/12/2023,22:00:00
11/12/2023 23:00,55,60,0,11/12/2023,23:00:00
12/12/2023 00:00,34,79,0,12/12/2023,00:00:00
12/12/2023 01:00,18,53,0,12/12/2023,01:00:00
12/12/2023 02:00,17,55,0,12/12/2023,02:00:00
12/12/2023 03:00,29,60,0,12/12/2023,03:00:00
12/12/2023 04:00,62,55,0,12/12/2023,04:00:00
12/12/2023 05:00,150,57,0,12/12/2023,05:00:00
12/12/2023 06:00,253,56,0,12/12/2023,06:00:00
12/12/2023 07:00,288,58,0,12/12/2023,07:00:00
12/12/2023 08:00,300,55,0,12/12/2023,08:00:00
12/12/2023 09:00,314,56,0,12/12/2023,09:00:00
12/12/2023 10:00,274,56,0,12/12/2023,10:00:00
12/12/2023 11:00,285,52,0,12/12/2023,11:00:00
12/12/2023 12:00,264,57,0,12/12/2023,12:00:00
12/12/2023 13:00,257,55,0,12/12/2023,13:00:00
12/12/2023 14:00,285,56,0,12/12/2023,14:00:00
12/12/2023 15:00,303,55,0,12/12/2023,15:00:00
12/12/2023 16:00,319,59,0,12/12/2023,16:00:00
12/12/2023 17:00,300,60,0,12/12/2023,17:00:00
12/12/2023 18:00,292,58,0,12/12/2023,18:00:00
12/12/2023 19:00,295,57,0,12/12/2023,19:00:00
12/12/2023 20:00,222,56,0,12/12/2023,20:00:00
12/12/2023 21:00,133,56,0,12/12/2023,21:00:00
12/12/2023 22:00,138,57,0,12/12/2023,22:00:00
12/12/2023 23:00,128,60,0,12/12/2023,23:00:00
13/12/2023 00:00,86,56,1,13/12/2023,00:00:00
13/12/2023 01:00,39,52,1,13/12/2023,01:00:00
13/12/2023 02:00,27,60,1,13/12/2023,02:00:00
13/12/2023 03:00,48,62,1,13/12/2023,03:00:00
13/12/2023 04:00,66,54,1,13/12/2023,04:00:00
13/12/2023 05:00,128,54,1,13/12/2023,05:00:00
13/12/2023 06:00,218,56,1,13/12/2023,06:00:00
13/12/2023 07:00,292,57,1,13/12/2023,07:00:00
13/12/2023 08:00,407,54,1,13/12/2023,08:00:00
13/12/2023 09:00,402,54,1,13/12/2023,09:00:00
13/12/2023 10:00,355,54,1,13/12/2023,10:00:00
13/12/2023 11:00,310,52,1,13/12/2023,11:00:00
13/12/2023 12:00,339,53,1,13/12/2023,12:00:00
13/12/2023 13:00,318,52,1,13/12/2023,13:00:00
13/12/2023 14:00,341,53,1,13/12/2023,14:00:00
13/12/2023 15:00,372,53,1,13/12/2023,15:00:00
13/12/2023 16:00,345,54,1,13/12/2023,16:00:00
13/12/2023 17:00,306,57,1,13/12/2023,17:00:00
13/12/2023 18:00,250,61,1,13/12/2023,18:00:00
13/12/2023 19:00,163,59,1,13/12/2023,19:00:00
13/12/2023 20:00,135,56,1,13/12/2023,20:00:00
13/12/2023 21:00,123,60,1,13/12/2023,21:00:00
13/12/2023 22:00,107,57,1,13/12/2023,22:00:00
13/12/2023 23:00,56,59,1,13/12/2023,23:00:00
14/12/2023 00:00,33,59,0,14/12/2023,00:00:00
14/12/2023 01:00,16,55,0,14/12/2023,01:00:00
14/12/2023 02:00,16,50,0,14/12/2023,02:00:00
14/12/2023 03:00,20,59,0,14/12/2023,03:00:00
14/12/2023 04:00,75,52,0,14/12/2023,04:00:00
14/12/2023 05:00,140,57,0,14/12/2023,05:00:00
14/12/2023 06:00,290,57,0,14/12/2023,06:00:00
14/12/2023 07:00,341,57,0,14/12/2023,07:00:00
14/12/2023 08:00,381,55,0,14/12/2023,08:00:00
14/12/2023 09:00,360,55,0,14/12/2023,09:00:00
14/12/2023 10:00,329,53,0,14/12/2023,10:00:00
14/12/2023 11:00,303,55,0,14/12/2023,11:00:00
14/12/2023 12:00,257,56,0,14/12/2023,12:00:00
14/12/2023 13:00,307,55,0,14/12/2023,13:00:00
14/12/2023 14:00,326,60,0,14/12/2023,14:00:00
14/12/2023 15:00,344,58,0,14/12/2023,15:00:00
14/12/2023 16:00,350,58,0,14/12/2023,16:00:00
14/12/2023 17:00,290,59,0,14/12/2023,17:00:00
14/12/2023 18:00,284,60,0,14/12/2023,18:00:00
14/12/2023 19:00,225,57,0,14/12/2023,19:00:00
14/12/2023 20:00,155,57,0,14/12/2023,20:00:00
14/12/2023 21:00,119,57,0,14/12/2023,21:00:00
14/12/2023 22:00,100,54,0,14/12/2023,22:00:00
14/12/2023 23:00,62,54,0,14/12/2023,23:00:00
15/12/2023 00:00,39,60,0,15/12/2023,00:00:00
15/12/2023 01:00,5,57,0,15/12/2023,01:00:00
15/12/2023 02:00,6,50,0,15/12/2023,02:00:00
15/12/2023 03:00,20,57,0,15/12/2023,03:00:00
15/12/2023 04:00,59,52,0,15/12/2023,04:00:00
15/12/2023 05:00,142,55,0,15/12/2023,05:00:00
15/12/2023 06:00,238,55,0,15/12/2023,06:00:00
15/12/2023 07:00,307,51,0,15/12/2023,07:00:00
15/12/2023 08:00,336,54,0,15/12/2023,08:00:00
15/12/2023 09:00,351,55,0,15/12/2023,09:00:00
15/12/2023 10:00,355,54,0,15/12/2023,10:00:00
15/12/2023 11:00,351,52,0,15/12/2023,11:00:00
15/12/2023 12:00,318,54,0,15/12/2023,12:00:00
15/12/2023 13:00,334,54,0,15/12/2023,13:00:00
15/12/2023 14:00,385,57,0,15/12/2023,14:00:00
15/12/2023 15:00,408,56,0,15/12/2023,15:00:00
15/12/2023 16:00,394,56,0,15/12/2023,16:00:00
15/12/2023 17:00,401,55,0,15/12/2023,17:00:00
15/12/2023 18:00,324,57,0,15/12/2023,18:00:00
15/12/2023 19:00,328,56,0,15/12/2023,19:00:00
15/12/2023 20:00,205,56,0,15/12/2023,20:00:00
15/12/2023 21:00,139,56,0,15/12/2023,21:00:00
15/12/2023 22:00,130,58,0,15/12/2023,22:00:00
15/12/2023 23:00,130,59,0,15/12/2023,23:00:00
16/12/2023 00:00,105,58,0,16/12/2023,00:00:00
16/12/2023 01:00,64,55,0,16/12/2023,01:00:00
16/12/2023 02:00,33,60,0,16/12/2023,02:00:00
16/12/2023 03:00,37,54,0,16/12/2023,03:00:00
16/12/2023 04:00,50,52,0,16/12/2023,04:00:00
16/12/2023 05:00,116,58,0,16/12/2023,05:00:00
16/12/2023 06:00,264,57,0,16/12/2023,06:00:00
16/12/2023 07:00,312,56,0,16/12/2023,07:00:00
16/12/2023 08:00,424,54,0,16/12/2023,08:00:00
16/12/2023 09:00,433,54,0,16/12/2023,09:00:00
16/12/2023 10:00,431,54,0,16/12/2023,10:00:00
16/12/2023 11:00,462,54,0,16/12/2023,11:00:00
16/12/2023 12:00,390,54,0,16/12/2023,12:00:00
16/12/2023 13:00,432,53,0,16/12/2023,13:00:00
16/12/2023 14:00,380,54,0,16/12/2023,14:00:00
16/12/2023 15:00,391,53,0,16/12/2023,15:00:00
16/12/2023 16:00,409,54,0,16/12/2023,16:00:00
16/12/2023 17:00,341,55,0,16/12/2023,17:00:00
16/12/2023 18:00,308,54,0,16/12/2023,18:00:00
16/12/2023 19:00,241,56,0,16/12/2023,19:00:00
16/12/2023 20:00,199,54,0,16/12/2023,20:00:00
16/12/2023 21:00,146,53,0,16/12/2023,21:00:00
16/12/2023 22:00,139,53,0,16/12/2023,22:00:00
16/12/2023 23:00,144,57,0,16/12/2023,23:00:00
17/12/2023 00:00,82,58,0,17/12/2023,00:00:00
17/12/2023 01:00,62,60,0,17/12/2023,01:00:00
17/12/2023 02:00,34,63,0,17/12/2023,02:00:00
17/12/2023 03:00,27,56,0,17/12/2023,03:00:00
17/12/2023 04:00,46,55,0,17/12/2023,04:00:00
17/12/2023 05:00,62,53,0,17/12/2023,05:00:00
17/12/2023 06:00,114,54,0,17/12/2023,06:00:00
17/12/2023 07:00,191,53,0,17/12/2023,07:00:00
17/12/2023 08:00,236,53,0,17/12/2023,08:00:00
17/12/2023 09:00,324,52,0,17/12/2023,09:00:00
17/12/2023 10:00,370,52,0,17/12/2023,10:00:00
17/12/2023 11:00,422,49,0,17/12/2023,11:00:00
17/12/2023 12:00,369,50,0,17/12/2023,12:00:00
17/12/2023 13:00,292,51,0,17/12/2023,13:00:00
17/12/2023 14:00,271,52,0,17/12/2023,14:00:00
17/12/2023 15:00,265,51,0,17/12/2023,15:00:00
17/12/2023 16:00,278,46,0,17/12/2023,16:00:00
17/12/2023 17:00,222,51,0,17/12/2023,17:00:00
17/12/2023 18:00,202,53,0,17/12/2023,18:00:00
17/12/2023 19:00,150,54,0,17/12/2023,19:00:00
17/12/2023 20:00,107,54,0,17/12/2023,20:00:00
17/12/2023 21:00,104,53,0,17/12/2023,21:00:00
17/12/2023 22:00,62,53,0,17/12/2023,22:00:00
17/12/2023 23:00,33,57,0,17/12/2023,23:00:00
18/12/2023 00:00,20,54,0,18/12/2023,00:00:00
18/12/2023 01:00,25,58,0,18/12/2023,01:00:00
18/12/2023 02:00,11,38,0,18/12/2023,02:00:00
18/12/2023 03:00,18,50,0,18/12/2023,03:00:00
18/12/2023 04:00,43,77,0,18/12/2023,04:00:00
18/12/2023 05:00,75,47,0,18/12/2023,05:00:00
18/12/2023 06:00,193,49,0,18/12/2023,06:00:00
18/12/2023 07:00,236,46,0,18/12/2023,07:00:00
18/12/2023 08:00,211,50,0,18/12/2023,08:00:00
18/12/2023 09:00,243,54,0,18/12/2023,09:00:00
18/12/2023 10:00,231,49,0,18/12/2023,10:00:00
18/12/2023 11:00,251,50,0,18/12/2023,11:00:00
18/12/2023 12:00,273,53,0,18/12/2023,12:00:00
18/12/2023 13:00,240,52,0,18/12/2023,13:00:00
18/12/2023 14:00,287,54,0,18/12/2023,14:00:00
18/12/2023 15:00,291,56,0,18/12/2023,15:00:00
18/12/2023 16:00,283,59,0,18/12/2023,16:00:00
18/12/2023 17:00,237,59,0,18/12/2023,17:00:00
18/12/2023 18:00,252,59,0,18/12/2023,18:00:00
18/12/2023 19:00,159,57,0,18/12/2023,19:00:00
18/12/2023 20:00,116,60,0,18/12/2023,20:00:00
18/12/2023 21:00,75,55,0,18/12/2023,21:00:00
18/12/2023 22:00,87,61,0,18/12/2023,22:00:00
18/12/2023 23:00,46,57,0,18/12/2023,23:00:00
19/12/2023 00:00,29,58,0,19/12/2023,00:00:00
19/12/2023 01:00,28,58,0,19/12/2023,01:00:00
19/12/2023 02:00,20,60,0,19/12/2023,02:00:00
19/12/2023 03:00,30,58,0,19/12/2023,03:00:00
19/12/2023 04:00,44,59,0,19/12/2023,04:00:00
19/12/2023 05:00,134,60,0,19/12/2023,05:00:00
19/12/2023 06:00,269,57,0,19/12/2023,06:00:00
19/12/2023 07:00,334,56,0,19/12/2023,07:00:00
19/12/2023 08:00,348,53,0,19/12/2023,08:00:00
19/12/2023 09:00,333,51,0,19/12/2023,09:00:00
19/12/2023 10:00,338,50,0,19/12/2023,10:00:00
19/12/2023 11:00,332,52,0,19/12/2023,11:00:00
19/12/2023 12:00,271,52,0,19/12/2023,12:00:00
19/12/2023 13:00,284,54,0,19/12/2023,13:00:00
19/12/2023 14:00,277,55,0,19/12/2023,14:00:00
19/12/2023 15:00,313,55,0,19/12/2023,15:00:00
19/12/2023 16:00,350,57,0,19/12/2023,16:00:00
19/12/2023 17:00,298,59,0,19/12/2023,17:00:00
19/12/2023 18:00,250,59,0,19/12/2023,18:00:00
19/12/2023 19:00,202,57,0,19/12/2023,19:00:00
19/12/2023 20:00,149,55,0,19/12/2023,20:00:00
19/12/2023 21:00,109,56,0,19/12/2023,21:00:00
19/12/2023 22:00,115,59,0,19/12/2023,22:00:00
19/12/2023 23:00,70,57,0,19/12/2023,23:00:00
20/12/2023 00:00,48,57,0,20/12/2023,00:00:00
20/12/2023 01:00,31,62,0,20/12/2023,01:00:00
20/12/2023 02:00,19,56,0,20/12/2023,02:00:00
20/12/2023 03:00,35,60,0,20/12/2023,03:00:00
20/12/2023 04:00,77,58,0,20/12/2023,04:00:00
20/12/2023 05:00,128,57,0,20/12/2023,05:00:00
20/12/2023 06:00,233,58,0,20/12/2023,06:00:00
20/12/2023 07:00,291,58,0,20/12/2023,07:00:00
20/12/2023 08:00,251,55,0,20/12/2023,08:00:00
20/12/2023 09:00,259,52,0,20/12/2023,09:00:00
20/12/2023 10:00,243,54,0,20/12/2023,10:00:00
20/12/2023 11:00,262,55,0,20/12/2023,11:00:00
20/12/2023 12:00,264,53,0,20/12/2023,12:00:00
20/12/2023 13:00,243,54,0,20/12/2023,13:00:00
20/12/2023 14:00,255,62,0,20/12/2023,14:00:00
20/12/2023 15:00,277,56,0,20/12/2023,15:00:00
20/12/2023 16:00,250,58,0,20/12/2023,16:00:00
20/12/2023 17:00,218,59,0,20/12/2023,17:00:00
20/12/2023 18:00,221,64,0,20/12/2023,18:00:00
20/12/2023 19:00,199,60,0,20/12/2023,19:00:00
20/12/2023 20:00,143,59,0,20/12/2023,20:00:00
20/12/2023 21:00,119,55,0,20/12/2023,21:00:00
20/12/2023 22:00,105,58,0,20/12/2023,22:00:00
20/12/2023 23:00,102,61,0,20/12/2023,23:00:00
21/12/2023 00:00,45,58,0,21/12/2023,00:00:00
21/12/2023 01:00,14,57,0,21/12/2023,01:00:00
21/12/2023 02:00,21,58,0,21/12/2023,02:00:00
21/12/2023 03:00,28,59,0,21/12/2023,03:00:00
21/12/2023 04:00,55,59,0,21/12/2023,04:00:00
21/12/2023 05:00,114,59,0,21/12/2023,05:00:00
21/12/2023 06:00,258,57,0,21/12/2023,06:00:00
21/12/2023 07:00,343,58,0,21/12/2023,07:00:00
21/12/2023 08:00,280,54,0,21/12/2023,08:00:00
21/12/2023 09:00,349,51,0,21/12/2023,09:00:00
21/12/2023 10:00,314,52,0,21/12/2023,10:00:00
21/12/2023 11:00,358,53,0,21/12/2023,11:00:00
21/12/2023 12:00,287,53,0,21/12/2023,12:00:00
21/12/2023 13:00,311,57,0,21/12/2023,13:00:00
21/12/2023 14:00,352,57,0,21/12/2023,14:00:00
21/12/2023 15:00,356,59,0,21/12/2023,15:00:00
21/12/2023 16:00,340,58,0,21/12/2023,16:00:00
21/12/2023 17:00,305,60,0,21/12/2023,17:00:00
21/12/2023 18:00,305,59,0,21/12/2023,18:00:00
21/12/2023 19:00,244,61,0,21/12/2023,19:00:00
21/12/2023 20:00,172,58,0,21/12/2023,20:00:00
21/12/2023 21:00,110,57,0,21/12/2023,21:00:00
21/12/2023 22:00,122,66,0,21/12/2023,22:00:00
21/12/2023 23:00,86,57,0,21/12/2023,23:00:00
22/12/2023 00:00,54,60,0,22/12/2023,00:00:00
22/12/2023 01:00,22,57,0,22/12/2023,01:00:00
22/12/2023 02:00,16,55,0,22/12/2023,02:00:00
22/12/2023 03:00,25,61,0,22/12/2023,03:00:00
22/12/2023 04:00,50,55,0,22/12/2023,04:00:00
22/12/2023 05:00,109,58,0,22/12/2023,05:00:00
22/12/2023 06:00,235,55,0,22/12/2023,06:00:00
22/12/2023 07:00,229,55,0,22/12/2023,07:00:00
22/12/2023 08:00,257,55,0,22/12/2023,08:00:00
22/12/2023 09:00,300,55,0,22/12/2023,09:00:00
22/12/2023 10:00,285,54,0,22/12/2023,10:00:00
22/12/2023 11:00,274,55,0,22/12/2023,11:00:00
22/12/2023 12:00,289,55,0,22/12/2023,12:00:00
22/12/2023 13:00,371,54,0,22/12/2023,13:00:00
22/12/2023 14:00,352,55,0,22/12/2023,14:00:00
22/12/2023 15:00,335,57,0,22/12/2023,15:00:00
22/12/2023 16:00,314,55,0,22/12/2023,16:00:00
22/12/2023 17:00,294,58,0,22/12/2023,17:00:00
22/12/2023 18:00,238,60,0,22/12/2023,18:00:00
22/12/2023 19:00,207,57,0,22/12/2023,19:00:00
22/12/2023 20:00,144,56,0,22/12/2023,20:00:00
22/12/2023 21:00,104,69,0,22/12/2023,21:00:00
22/12/2023 22:00,80,63,0,22/12/2023,22:00:00
22/12/2023 23:00,115,58,0,22/12/2023,23:00:00
23/12/2023 00:00,72,60,0,23/12/2023,00:00:00
23/12/2023 01:00,35,57,0,23/12/2023,01:00:00
23/12/2023 02:00,37,57,0,23/12/2023,02:00:00
23/12/2023 03:00,42,56,0,23/12/2023,03:00:00
23/12/2023 04:00,48,61,0,23/12/2023,04:00:00
23/12/2023 05:00,72,60,0,23/12/2023,05:00:00
23/12/2023 06:00,194,57,0,23/12/2023,06:00:00
23/12/2023 07:00,227,56,0,23/12/2023,07:00:00
23/12/2023 08:00,272,56,0,23/12/2023,08:00:00
23/12/2023 09:00,382,57,0,23/12/2023,09:00:00
23/12/2023 10:00,401,55,0,23/12/2023,10:00:00
23/12/2023 11:00,405,55,0,23/12/2023,11:00:00
23/12/2023 12:00,403,55,0,23/12/2023,12:00:00
23/12/2023 13:00,361,55,0,23/12/2023,13:00:00
23/12/2023 14:00,358,55,0,23/12/2023,14:00:00
23/12/2023 15:00,339,54,0,23/12/2023,15:00:00
23/12/2023 16:00,336,56,0,23/12/2023,16:00:00
23/12/2023 17:00,289,56,0,23/12/2023,17:00:00
23/12/2023 18:00,272,58,0,23/12/2023,18:00:00
23/12/2023 19:00,191,56,0,23/12/2023,19:00:00
23/12/2023 20:00,164,59,0,23/12/2023,20:00:00
23/12/2023 21:00,141,55,0,23/12/2023,21:00:00
23/12/2023 22:00,104,53,0,23/12/2023,22:00:00
23/12/2023 23:00,117,59,0,23/12/2023,23:00:00
24/12/2023 00:00,66,57,0,24/12/2023,00:00:00
24/12/2023 01:00,50,60,0,24/12/2023,01:00:00
24/12/2023 02:00,32,61,0,24/12/2023,02:00:00
24/12/2023 03:00,51,59,0,24/12/2023,03:00:00
24/12/2023 04:00,39,55,0,24/12/2023,04:00:00
24/12/2023 05:00,67,53,0,24/12/2023,05:00:00
24/12/2023 06:00,169,56,0,24/12/2023,06:00:00
24/12/2023 07:00,246,58,0,24/12/2023,07:00:00
24/12/2023 08:00,308,54,0,24/12/2023,08:00:00
24/12/2023 09:00,341,56,0,24/12/2023,09:00:00
24/12/2023 10:00,371,54,0,24/12/2023,10:00:00
24/12/2023 11:00,355,50,0,24/12/2023,11:00:00
24/12/2023 12:00,347,54,0,24/12/2023,12:00:00
24/12/2023 13:00,318,53,0,24/12/2023,13:00:00
24/12/2023 14:00,345,53,0,24/12/2023,14:00:00
24/12/2023 15:00,296,55,0,24/12/2023,15:00:00
24/12/2023 16:00,286,52,0,24/12/2023,16:00:00
24/12/2023 17:00,255,55,0,24/12/2023,17:00:00
24/12/2023 18:00,219,54,0,24/12/2023,18:00:00
24/12/2023 19:00,171,57,0,24/12/2023,19:00:00
24/12/2023 20:00,114,52,0,24/12/2023,20:00:00
24/12/2023 21:00,106,55,0,24/12/2023,21:00:00
24/12/2023 22:00,72,52,0,24/12/2023,22:00:00
24/12/2023 23:00,84,55,0,24/12/2023,23:00:00
25/12/2023 00:00,59,55,1,25/12/2023,00:00:00
25/12/2023 01:00,66,57,1,25/12/2023,01:00:00
25/12/2023 02:00,27,58,1,25/12/2023,02:00:00
25/12/2023 03:00,28,58,1,25/12/2023,03:00:00
25/12/2023 04:00,29,57,1,25/12/2023,04:00:00
25/12/2023 05:00,42,55,1,25/12/2023,05:00:00
25/12/2023 06:00,103,58,1,25/12/2023,06:00:00
25/12/2023 07:00,177,56,1,25/12/2023,07:00:00
25/12/2023 08:00,269,58,1,25/12/2023,08:00:00
25/12/2023 09:00,393,55,1,25/12/2023,09:00:00
25/12/2023 10:00,474,55,1,25/12/2023,10:00:00
25/12/2023 11:00,443,52,1,25/12/2023,11:00:00
25/12/2023 12:00,434,51,1,25/12/2023,12:00:00
25/12/2023 13:00,232,48,1,25/12/2023,13:00:00
25/12/2023 14:00,286,52,1,25/12/2023,14:00:00
25/12/2023 15:00,279,54,1,25/12/2023,15:00:00
25/12/2023 16:00,293,51,1,25/12/2023,16:00:00
25/12/2023 17:00,251,55,1,25/12/2023,17:00:00
25/12/2023 18:00,207,56,1,25/12/2023,18:00:00
25/12/2023 19:00,186,55,1,25/12/2023,19:00:00
25/12/2023 20:00,134,55,1,25/12/2023,20:00:00
25/12/2023 21:00,140,56,1,25/12/2023,21:00:00
25/12/2023 22:00,86,55,1,25/12/2023,22:00:00
25/12/2023 23:00,66,59,1,25/12/2023,23:00:00
26/12/2023 00:00,34,57,0,26/12/2023,00:00:00
26/12/2023 01:00,16,49,0,26/12/2023,01:00:00
26/12/2023 02:00,13,58,0,26/12/2023,02:00:00
26/12/2023 03:00,27,64,0,26/12/2023,03:00:00
26/12/2023 04:00,45,54,0,26/12/2023,04:00:00
26/12/2023 05:00,107,58,0,26/12/2023,05:00:00
26/12/2023 06:00,210,56,0,26/12/2023,06:00:00
26/12/2023 07:00,347,55,0,26/12/2023,07:00:00
26/12/2023 08:00,439,54,0,26/12/2023,08:00:00
26/12/2023 09:00,504,51,0,26/12/2023,09:00:00
26/12/2023 10:00,522,51,0,26/12/2023,10:00:00
26/12/2023 11:00,447,32,0,26/12/2023,11:00:00
26/12/2023 12:00,363,32,0,26/12/2023,12:00:00
26/12/2023 13:00,355,53,0,26/12/2023,13:00:00
26/12/2023 14:00,370,52,0,26/12/2023,14:00:00
26/12/2023 15:00,323,52,0,26/12/2023,15:00:00
26/12/2023 16:00,276,57,0,26/12/2023,16:00:00
26/12/2023 17:00,275,57,0,26/12/2023,17:00:00
26/12/2023 18:00,255,58,0,26/12/2023,18:00:00
26/12/2023 19:00,213,57,0,26/12/2023,19:00:00
26/12/2023 20:00,135,54,0,26/12/2023,20:00:00
26/12/2023 21:00,129,54,0,26/12/2023,21:00:00
26/12/2023 22:00,117,57,0,26/12/2023,22:00:00
26/12/2023 23:00,76,59,0,26/12/2023,23:00:00
27/12/2023 00:00,48,59,0,27/12/2023,00:00:00
27/12/2023 01:00,35,60,0,27/12/2023,01:00:00
27/12/2023 02:00,25,55,0,27/12/2023,02:00:00
27/12/2023 03:00,42,65,0,27/12/2023,03:00:00
27/12/2023 04:00,64,58,0,27/12/2023,04:00:00
27/12/2023 05:00,120,59,0,27/12/2023,05:00:00
27/12/2023 06:00,266,55,0,27/12/2023,06:00:00
27/12/2023 07:00,447,56,0,27/12/2023,07:00:00
27/12/2023 08:00,589,54,0,27/12/2023,08:00:00
27/12/2023 09:00,658,52,0,27/12/2023,09:00:00
27/12/2023 10:00,705,51,0,27/12/2023,10:00:00
27/12/2023 11:00,597,52,0,27/12/2023,11:00:00
27/12/2023 12:00,432,53,0,27/12/2023,12:00:00
27/12/2023 13:00,429,52,0,27/12/2023,13:00:00
27/12/2023 14:00,425,52,0,27/12/2023,14:00:00
27/12/2023 15:00,408,54,0,27/12/2023,15:00:00
27/12/2023 16:00,422,56,0,27/12/2023,16:00:00
27/12/2023 17:00,388,57,0,27/12/2023,17:00:00
27/12/2023 18:00,265,56,0,27/12/2023,18:00:00
27/12/2023 19:00,228,56,0,27/12/2023,19:00:00
27/12/2023 20:00,174,55,0,27/12/2023,20:00:00
27/12/2023 21:00,127,57,0,27/12/2023,21:00:00
27/12/2023 22:00,130,58,0,27/12/2023,22:00:00
27/12/2023 23:00,87,58,0,27/12/2023,23:00:00
28/12/2023 00:00,67,53,0,28/12/2023,00:00:00
28/12/2023 01:00,33,55,0,28/12/2023,01:00:00
28/12/2023 02:00,15,55,0,28/12/2023,02:00:00
28/12/2023 03:00,35,61,0,28/12/2023,03:00:00
28/12/2023 04:00,53,57,0,28/12/2023,04:00:00
28/12/2023 05:00,116,56,0,28/12/2023,05:00:00
28/12/2023 06:00,269,56,0,28/12/2023,06:00:00
28/12/2023 07:00,466,56,0,28/12/2023,07:00:00
28/12/2023 08:00,493,54,0,28/12/2023,08:00:00
28/12/2023 09:00,631,52,0,28/12/2023,09:00:00
28/12/2023 10:00,591,51,0,28/12/2023,10:00:00
28/12/2023 11:00,587,51,0,28/12/2023,11:00:00
28/12/2023 12:00,465,52,0,28/12/2023,12:00:00
28/12/2023 13:00,382,53,0,28/12/2023,13:00:00
28/12/2023 14:00,380,54,0,28/12/2023,14:00:00
28/12/2023 15:00,346,55,0,28/12/2023,15:00:00
28/12/2023 16:00,377,55,0,28/12/2023,16:00:00
28/12/2023 17:00,310,57,0,28/12/2023,17:00:00
28/12/2023 18:00,275,58,0,28/12/2023,18:00:00
28/12/2023 19:00,235,55,0,28/12/2023,19:00:00
28/12/2023 20:00,177,57,0,28/12/2023,20:00:00
28/12/2023 21:00,149,56,0,28/12/2023,21:00:00
28/12/2023 22:00,121,55,0,28/12/2023,22:00:00
28/12/2023 23:00,98,60,0,28/12/2023,23:00:00
29/12/2023 00:00,77,57,0,29/12/2023,00:00:00
29/12/2023 01:00,30,56,0,29/12/2023,01:00:00
29/12/2023 02:00,18,57,0,29/12/2023,02:00:00
29/12/2023 03:00,35,56,0,29/12/2023,03:00:00
29/12/2023 04:00,54,53,0,29/12/2023,04:00:00
29/12/2023 05:00,116,57,0,29/12/2023,05:00:00
29/12/2023 06:00,280,56,0,29/12/2023,06:00:00
29/12/2023 07:00,378,55,0,29/12/2023,07:00:00
29/12/2023 08:00,484,53,0,29/12/2023,08:00:00
29/12/2023 09:00,486,53,0,29/12/2023,09:00:00
29/12/2023 10:00,503,51,0,29/12/2023,10:00:00
29/12/2023 11:00,431,54,0,29/12/2023,11:00:00
29/12/2023 12:00,381,53,0,29/12/2023,12:00:00
29/12/2023 13:00,341,52,0,29/12/2023,13:00:00
29/12/2023 14:00,374,54,0,29/12/2023,14:00:00
29/12/2023 15:00,367,55,0,29/12/2023,15:00:00
29/12/2023 16:00,455,55,0,29/12/2023,16:00:00
29/12/2023 17:00,364,56,0,29/12/2023,17:00:00
29/12/2023 18:00,288,56,0,29/12/2023,18:00:00
29/12/2023 19:00,243,58,0,29/12/2023,19:00:00
29/12/2023 20:00,178,56,0,29/12/2023,20:00:00
29/12/2023 21:00,153,53,0,29/12/2023,21:00:00
29/12/2023 22:00,159,58,0,29/12/2023,22:00:00
29/12/2023 23:00,136,59,0,29/12/2023,23:00:00
30/12/2023 00:00,79,58,0,30/12/2023,00:00:00
30/12/2023 01:00,59,56,0,30/12/2023,01:00:00
30/12/2023 02:00,17,60,0,30/12/2023,02:00:00
30/12/2023 03:00,37,57,0,30/12/2023,03:00:00
